ano,cidade,foto_url,km,link,loja,preco,titulo
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/91b512b0-a43e-48ff-a572-ec04e4692c59.webp,KM 33.135,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/pulse-13-drive-2292483,Thijuca Veículos Zona Oeste,"R$97.500,00",Fiat PULSE 1.3 Drive 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/e3d61bce-312d-457d-a4d7-bd6399d2552b.webp,KM 67.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/t-cross-10-200-tsi-comfortline-2292482,Ribeiro Veiculos Multimarcas,"R$111.900,00",Volkswagen T-CROSS 1.0 200 TSI Comfortline 4 portas 2023 Ribeiro Veiculos Multimarcas Jundiaí
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/597fccf1-f81e-4dd8-9513-d8715fc89d68.webp,KM 56.670,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/t-cross-10-200-tsi-comfortline-2292480,Thijuca Veículos Zona Oeste,"R$114.990,00",Volkswagen T-CROSS 1.0 200 TSI Comfortline 4 portas 2023 Thijuca Veículos Zona Oeste Sorocaba
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e9b9abe9-e892-49d8-83a5-7813b03c040e.webp,KM 150.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tiida-18-s-16v-2294343,Dias Multimarcas,"R$37.900,00",NISSAN TIIDA 1.8 S 16V 4 portas 2012 Dias Multimarcas Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d71b2997-2ab9-47bc-9f7f-52409d4a9762.webp,KM 108.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-20-altis-16v-2280827,Dias Multimarcas,"R$74.900,00",Toyota COROLLA 2.0 Altis 16V 4 portas 2014 Dias Multimarcas Sorocaba
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/aba7b8a1-3db9-405a-b494-373ad65428e3.webp,KM 69.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/captur-16-16v-sce-life-2257319,Vimar Veiculos,"R$73.900,00",Renault CAPTUR 1.6 16V SCE Life 4 portas 2019 Vimar Veiculos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/06bb446f-9655-4e10-8ac5-bf1246603e0f.webp,KM 47.563,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-2292474,Thijuca Veículos Zona Oeste,"R$71.990,00",CHEVROLET ONIX 1.0 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/00c65a64-4a51-4ecb-af95-b20e23059929.webp,KM 79.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tucson-16-16v-t-gdi-gls-ecoshift-2292472,Mega Veículos,"R$109.990,00",Hyundai TUCSON 1.6 16V T-gdi GLS Ecoshift 4 portas 2020 Mega Veículos Sorocaba
2015,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/81aee7d3-7007-4e78-b940-d95bfa911c7e.webp,KM 126.229,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/santa-fe-35-mpfi-gls-7-lugares-v6-24v-285cv-2292465,Mega Veículos,"R$111.990,00",Hyundai SANTA FÉ 3.5 MPFI GLS 7 Lugares V6 24V 285cv 4 portas 2015 Mega Veículos Sorocaba
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d4064c56-8803-4cfd-ae59-c874bae26069.webp,KM 110.325,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fit-15-exl-16v-2292434,Mega Veículos,"R$77.990,00",Honda FIT 1.5 EXL 16V 4 portas 2016 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/00aed833-663a-4d04-92b8-ebcc0a8622a2.webp,KM 38.614,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20s-10-tgdi-comfort-2292457,Mega Veículos,"R$90.890,00",Hyundai HB20S 1.0 Tgdi Comfort 4 portas 2024 Mega Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/cccdd907-372a-4632-bad4-9959231efb3d.webp,KM 71.861,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-tgdi-platinum-2292444,Mega Veículos,"R$79.990,00",Hyundai HB20 1.0 Tgdi Platinum 4 portas 2022 Mega Veículos Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2f2d2ddd-0941-4f4c-9232-1078d52efc4e.webp,KM 140.549,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ix35-20-mpi-4x2-16v-flex-4p-automatico-2286197,Espanha Multimarcas 01,"R$77.900,00",Hyundai Ix35 2.0 Mpi 4X2 16V Flex 4P Automático 4 portas 2014 Espanha Multimarcas 01 Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1e573c91-5b98-4473-b075-6ae1fc23908e.webp,KM 50.737,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-flex-comfort-plus-manual-2293531,Localiza General,"R$71.490,00",Hyundai HB20 1.0 12V FLEX COMFORT PLUS MANUAL 4 portas 2024 Localiza General Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/5e8c7585-7889-4a3b-934e-000d0388555a.webp,KM 47.300,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20s-10-12v-flex-comfort-manual-2230767,Ômega Comendador,"R$80.900,00",Hyundai HB20S 1.0 12V FLEX COMFORT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0434870f-ec06-4281-9737-da5c8c75caaa.webp,KM 35.508,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/cronos-13-firefly-drive-2292455,Thijuca Veículos Zona Oeste,"R$89.500,00",Fiat CRONOS 1.3 Firefly Drive 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b848bb21-ad77-4479-99a9-9e8835931881.webp,KM 136.381,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20x-16-16v-style-2292443,Thijuca Veículos Zona Oeste,"R$72.990,00",Hyundai HB20X 1.6 16V Style 4 portas 2019 Thijuca Veículos Zona Oeste Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/03cad8ea-e7ab-44cf-be36-5b093a7783c4.webp,KM 63.151,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/creta-16-16v-attitude-2292441,Mega Veículos,"R$87.790,00",Hyundai CRETA 1.6 16V Attitude 4 portas 2021 Mega Veículos Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d28b25e3-980f-40e2-acac-e6c7c47c2970.webp,KM 76.651,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-20-16v-longitude-2292438,Thijuca Veículos Zona Oeste,"R$92.990,00",JEEP COMPASS 2.0 16V Longitude 4 portas 2018 Thijuca Veículos Zona Oeste Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c79634fb-2143-4114-9a30-1723b59a1bd1.webp,KM 104.359,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-10-fire-attractive-2292417,Mega Veículos,"R$49.890,00",Fiat UNO 1.0 Fire Attractive 4 portas 2021 Mega Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/59b01eb4-e44b-40cc-8b3b-5ea4922349de.webp,KM 66.830,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-13-t270-turbo-longitude-2292418,Thijuca Veículos Zona Oeste,"R$129.990,00",JEEP COMPASS 1.3 T270 Turbo Longitude 4 portas 2022 Thijuca Veículos Zona Oeste Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0cd1f4a4-16f6-428c-9b08-4db91098f2d9.webp,KM 101.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/cross-up-10-tsi-12v-flex-4p-manual-2292381,Ômega Comendador,"R$61.700,00",Volkswagen CROSS UP 1.0 TSI 12V FLEX 4P MANUAL 4 portas 2018 Ômega Comendador Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/5412110f-2f34-4d69-b988-246bc7152754.webp,KM 27.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-comfort-2286990,Vimar Veiculos,"R$65.900,00",Hyundai HB20 1.0 12V Comfort 4 portas 2023 Vimar Veiculos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b1857291-cdbd-49f6-9a57-a0d5f2630c27.webp,KM 53.407,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16v-flexstart-active-xtronic-2271049,Ômega Comendador,"R$92.900,00",NISSAN KICKS 1.6 16V FLEXSTART ACTIVE XTRONIC 4 portas 2021 Ômega Comendador Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/22cfec88-73b1-44a5-bc01-41d712ff45b6.webp,KM 95.925,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/renegade-18-16v-2292408,Thijuca Veículos Zona Oeste,"R$77.990,00",JEEP RENEGADE 1.8 16V 4 portas 2020 Thijuca Veículos Zona Oeste Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/14b833d9-33fc-4454-b2e0-b3c942509f24.webp,KM 29.825,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/argo-10-firefly-2292406,Mega Veículos,"R$72.990,00",Fiat ARGO 1.0 Firefly 4 portas 2024 Mega Veículos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/bc8bdbe8-bfc5-44fa-a4d2-f55a48aba730.webp,KM 94.919,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tiggo-5x-15-vvt-turbo-iflex-txs-2292403,Mega Veículos,"R$91.890,00",CHERY TIGGO 5X 1.5 VVT Turbo Iflex TXS 4 portas 2021 Mega Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d763f0e9-19ac-4fce-a7c9-6b70cc27bc9d.webp,KM 60.556,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/320i-20-16v-turbo-m-sport-2292401,Mega Veículos,"R$235.890,00",BMW 320I 2.0 16V Turbo M Sport 4 portas 2022 Mega Veículos Sorocaba
2025,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/f70c4f24-7aeb-41e3-b833-ae72d91b5c14.webp,KM 11.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/tracker-10-turbo-lt-2292402,Auto Mais Jundiaí,"R$115.900,00",CHEVROLET TRACKER 1.0 Turbo LT 4 portas 2025 Auto Mais Jundiaí Jundiaí
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1b72a885-04c6-4d6a-8031-557a14c078f2.webp,KM 32.965,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-comfort-2292399,Thijuca Veículos Zona Oeste,"R$73.990,00",Hyundai HB20 1.0 12V Comfort 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2023,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/20440417-bd5e-430d-9898-41701b206adb.webp,KM 45.316,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/mobi-10-evo-flex-like-manual-2292940,Localiza Amoreiras,"R$56.790,00",Fiat MOBI 1.0 EVO FLEX LIKE. MANUAL 4 portas 2023 Localiza Amoreiras Campinas
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/3b5896f0-c26b-4876-a4b8-dbb30dbd1812.webp,KM 168.742,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/crv-20-exl-4x2-16v-flex-4p-automatico-2297247,ZN Multimarcas,"R$85.990,00",Honda CRV 2.0 EXL 4X2 16V FLEX 4P AUTOMÁTICO 4 portas 2013 ZN Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/874709ae-85fd-42a5-9b6d-f2a60372ce24.webp,KM 66.668,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-tgdi-flex-comfort-manual-2294440,Ômega Comendador,"R$75.900,00",Hyundai HB20 1.0 TGDI FLEX COMFORT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ea35b9ef-2de9-4ecd-ad01-7b2cf5c3f316.webp,KM 46.824,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/nivus-10-200-tsi-highline-2292361,Thijuca Veículos Zona Oeste,"R$118.990,00",Volkswagen NIVUS 1.0 200 TSI Highline 4 portas 2023 Thijuca Veículos Zona Oeste Sorocaba
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e47f9858-7786-41d1-8e2d-05209569e011.webp,KM 25.469,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/yaris-15-16v-sedan-xl-2292351,Thijuca Veículos Zona Oeste,"R$98.990,00",Toyota YARIS 1.5 16V Sedan XL 4 portas 2025 Thijuca Veículos Zona Oeste Sorocaba
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/35605471-e33a-4685-99c4-6db386aa78c5.webp,KM 129.060,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/renegade-18-16v-longitude-2183083,Silverio Multimarcas,"R$64.800,00",JEEP RENEGADE 1.8 16V Longitude 4 portas 2016 Silverio Multimarcas Sorocaba
2011,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/139a468e-ad03-4816-924f-54eb43e9ad33.webp,KM 188.845,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/classic-10-mpfi-ls-8v-2289281,Silverio Multimarcas,"R$29.800,00",CHEVROLET CLASSIC 1.0 MPFI LS 8V 4 portas 2011 Silverio Multimarcas Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/8b8f5138-8fda-4407-9986-b8dc3ba4f1f9.webp,KM 56.089,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fit-15-lx-16v-flex-4p-automatico-2292156,Referency Veículos,"R$85.990,00",Honda FIT 1.5 LX 16V FLEX 4P AUTOMÁTICO 4 portas 2020 Referency Veículos Sorocaba
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/742aaece-5dfd-40a3-b868-abec056c71bb.webp,KM 195.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-20-altis-16v-2291233,Silverio Multimarcas,"R$69.800,00",Toyota COROLLA 2.0 Altis 16V 4 portas 2012 Silverio Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/191f5cb9-5332-42b5-84de-85c93ea071ef.webp,KM 39.516,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-comfortline-tsi-10-flex-12v-aut-2292720,GGVA Veiculos,"R$89.900,00",Volkswagen Polo Comfortline TSI 1.0 Flex 12V Aut. 5 portas 2024 GGVA Veiculos Sorocaba
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/26934db9-7b2c-4fce-a269-5b879294368d.webp,KM 25.600,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/compass-13-longitude-nigth-eagle4x2-2290616,GC Veículos Sorocaba,"R$174.990,00",JEEP COMPASS 1.3 LONGITUDE NIGTH EAGLE4X2 4 portas 2025 GC Veículos Sorocaba Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/dc0dc2cb-5be4-4bbc-8a0e-795c8322ea77.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tucson-20-mpfi-gls-4x2-16v-143cv-2wd-2292470,Mega Veículos,"R$50.000,00",Hyundai TUCSON 2.0 MPFI GLS 4X2 16V 143cv 2WD 4 portas 2013 Mega Veículos Sorocaba
2015,Americana,https://www.comprecar.com.br/storage/vehicles/thumb/beb37dfb-e6cf-43d2-84ce-86f816dfddee.webp,KM 107.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/americana/city-15-exl-sedan-16v-2292112,Veron Motors,"R$71.500,00",Honda CITY 1.5 EXL Sedan 16V 4 portas 2015 Veron Motors Americana
2015,Americana,https://www.comprecar.com.br/storage/vehicles/thumb/e0da1357-22fb-4e52-8877-dd2ceceb9705.webp,KM 127.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/americana/city-15-ex-sedan-16v-2292052,Veron Motors,"R$69.500,00",Honda CITY 1.5 EX Sedan 16V 4 portas 2015 Veron Motors Americana
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d3bc655f-e2d7-4d7d-a4c8-18bfab8a2263.webp,KM 77.032,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/c-200-20-cgi-avantgarde-16v-gasolina-4p-automatico-2291797,Referency Veículos,"R$114.990,00",Mercedes-Benz C 200 2.0 CGI AVANTGARDE 16V GASOLINA 4P AUTOMÁTICO 4 portas 2016 Referency Veículos Sorocaba
2016,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/e039ec50-0424-4307-97a1-99e57237f9f7.webp,KM 116.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/palio-10-mpi-attractive-8v-2291950,Inter Auto Multimarcas,"R$43.900,00",Fiat PALIO 1.0 MPI Attractive 8V 4 portas 2016 Inter Auto Multimarcas Jundiaí
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/c82c662c-d2cb-44fe-87a5-e4a40eaf446a.webp,KM 15.388,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/kwid-10-12v-sce-outsider-2288551,Kainni Veículos,"R$66.890,00",Renault KWID 1.0 12V SCE Outsider 4 portas 2024 Kainni Veículos Jundiaí
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/f4248b31-f5fd-45b5-a086-d0004e40f9f6.webp,KM 10.700,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/t-cross-10-200-tsi-sense-2290773,Kainni Veículos,"R$117.890,00",Volkswagen T-CROSS 1.0 200 TSI Sense 4 portas 2024 Kainni Veículos Jundiaí
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/854e418f-3c35-4241-8ad2-35da4901b9f2.webp,KM 34.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-flex-like-manual-2273539,Automec Chevrolet,"R$66.900,00",Fiat MOBI 1.0 EVO FLEX LIKE. MANUAL 4 portas 2025 Automec Chevrolet Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/7c428805-897f-47ea-9105-cba988891493.webp,KM 57.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/duster-16-16v-sce-intense-2286353,Dias Multimarcas,"R$94.900,00",Renault DUSTER 1.6 16V SCE Intense 4 portas 2023 Dias Multimarcas Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0767a30f-7612-4fd4-8484-f057d653bb21.webp,KM 80.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16v-sv-2298173,Vimar Veiculos,"R$73.900,00",NISSAN KICKS 1.6 16V SV 4 portas 2018 Vimar Veiculos Sorocaba
2021,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/4e4498a2-a530-4a54-957e-850ebb4c768c.webp,KM 52.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/t-cross-10-200-tsi-sense-2291031,Kainni Veículos,"R$97.900,00",Volkswagen T-CROSS 1.0 200 TSI Sense 4 portas 2021 Kainni Veículos Jundiaí
2013,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/1fbe0482-9b96-449e-ba39-0eebdac000cb.webp,KM 186.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/celta-10-mpfi-lt-8v-2288523,Kainni Veículos,"R$33.890,00",CHEVROLET CELTA 1.0 MPFI LT 8V 4 portas 2013 Kainni Veículos Jundiaí
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/7d08bfdc-9b08-45eb-b43b-849e3f8491bc.webp,KM 86.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/ka-10-ti-vct-se-2288570,Kainni Veículos,"R$54.890,00",FORD KA 1.0 Ti-vct SE 4 portas 2020 Kainni Veículos Jundiaí
2020,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/e190b286-e645-4e36-9030-912535694d82.webp,KM 65.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/etios-15-x-plus-sedan-16v-2289798,Kainni Veículos,"R$69.890,00",Toyota ETIOS 1.5 X Plus Sedan 16V 4 portas 2020 Kainni Veículos Jundiaí
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/43d309d2-1bd5-4309-94a6-c4b40ba1ceb6.webp,KM 25.469,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/yaris-15-16v-sedan-xl-2291825,Thijuca Veículos,"R$98.990,00",Toyota YARIS 1.5 16V Sedan XL 4 portas 2025 Thijuca Veículos Sorocaba
2015,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0e7b5a20-84fe-4579-89fc-50d8e393acbb.webp,KM 161.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-14-evo-sporting-se-blue-edition-8v-2291785,Alemão Multimarcas,"R$44.900,00",Fiat UNO 1.4 EVO Sporting SE Blue Edition 8V 4 portas 2015 Alemão Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2d3b6b9a-6b6b-4e7f-9e6a-f5d7734e8459.webp,KM 24.807,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-flex-sense-plus-manual-2296118,Localiza General,"R$73.690,00",Hyundai HB20 1.0 12V FLEX SENSE PLUS MANUAL 4 portas 2024 Localiza General Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/59745942-da07-4d8c-baab-1d04acf95b52.webp,KM 88.814,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-flex-lt-manual-2294444,Ômega Comendador,"R$72.900,00",CHEVROLET ONIX 1.0 FLEX LT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c07878ff-7b04-4121-bcbd-82963f158649.webp,KM 70.615,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/208-16-16v-flex-allure-at6-2294446,Ômega Comendador,"R$72.900,00",PEUGEOT 208 1.6 16V FLEX ALLURE AT6 4 portas 2021 Ômega Comendador Sorocaba
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/9cc50f3f-745e-4569-8138-e5fca16ede6c.webp,KM 79.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-10-200-tsi-comfortline-2291736,Megga Motors,"R$73.900,00",Volkswagen POLO 1.0 200 TSI Comfortline 4 portas 2019 Megga Motors Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/29c0bcc8-fd6a-4679-8eac-88ccf8476260.webp,KM 99.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/renegade-18-16v-2291727,Megga Motors,"R$74.900,00",JEEP RENEGADE 1.8 16V 4 portas 2020 Megga Motors Sorocaba
2011,Valinhos,https://www.comprecar.com.br/storage/vehicles/thumb/c8846bb5-7a51-49ee-9421-cd7383b0267b.webp,KM 189.128,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/valinhos/207-passion-xrs-2291612,Nallin Veículos,"R$22.990,00",PEUGEOT 207 Passion XRS 4 portas 2011 Nallin Veículos Valinhos
